Estimated crime in Louisiana

,,National or state crime,,,,,,,,,,,

,,Violent crime,,,,,,Property crime,,,,,

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,
2001,   4470368,      30678,         501,       1403,,       7864,      20910,     207693,      46451,     139555,      21687 
2002,   4476192,      29690,         593,       1529,,       7123,      20445,     198838,      45350,     133302,      20186 
2003,   4493665,      28622,         584,       1601,,       7008,      19429,     193698,      44572,     129471,      19655 
2004,   4506685,      28844,         574,       1616,,       6564,      20090,     199153,      45359,     134080,      19714 
2005,   4507331,      26889,         450,       1421,,       5337,      19681,     166611,      39382,     112840,      14389 
2006,   4287768,      30923,         555,       1587,,       5928,      22853,     174975,      46703,     112605,      15667 
2007,   4293204,      31789,         625,       1427,,       6316,      23421,     180516,      46932,     118291,      15293 
2008,   4410796,      29613,         544,       1250,,       6241,      21578,     171179,      45524,     112091,      13564 
2009,   4492076,      28878,         529,       1351,,       6150,      20848,     172619,      46928,     114102,      11589 
2010,   4545343,      25241,         500,       1230,,       5297,      18214,     165667,      45437,     110260,       9970 
2011,   4574766,      25373,         506,       1262,,       5235,      18370,     168529,      46242,     113174,       9113 
2012,   4602134,      22839,         489,       1155,,       5458,      15737,     162673,      42037,     112764,       7872 
2013,   4629284,      24127,         494,       1248,       1763,       5539,      16331,     165679,      41214,     115300,       9165 
2014,   4649676,      23934,         477,         992,       1375,       5695,      16387,     160824,      38337,     112596,       9891 

Estimated crime in Maine

,,National or state crime,,,,,,,,,,,

,,Violent crime,,,,,,Property crime,,,,,

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,
2001,   1284470,       1435,          19,         326,,         264,         826,      33154,       6898,      24585,       1671 
2002,   1294894,       1396,          14,         377,,         270,         735,      32985,       6965,      24591,       1429 
2003,   1309205,       1422,          16,         354,,         289,         763,      32078,       6579,      24043,       1456 
2004,   1314985,       1364,          18,         315,,         289,         742,      31740,       6341,      24096,       1303 
2005,   1318220,       1483,          19,         326,,         323,         815,      31889,       6323,      24218,       1348 
2006,   1321574,       1533,          23,         341,,         383,         786,      33658,       6846,      25465,       1347 
2007,   1317207,       1565,          20,         392,,         349,         804,      32249,       6745,      24228,       1276 
2008,   1316456,       1572,          31,         379,,         333,         829,      32433,       6559,      24695,       1179 
2009,   1318301,       1580,          26,         375,,         399,         780,      31706,       6729,      23955,       1022 
2010,   1327379,       1621,          24,         389,,         412,         796,      32900,       7364,      24547,         989 
2011,   1328544,       1638,          26,         394,,         370,         848,      33829,       7865,      24886,       1078 
2012,   1328501,       1626,          26,         372,,         420,         808,      33398,       7476,      24931,         991 
2013,   1328702,       1761,          24,         366,         495,         335,         907,      30454,       6480,      23063,         911 
2014,   1330089,       1700,          21,         360,         485,         304,         890,      26421,       5030,      20592,         799 

Estimated crime in Maryland

,,National or state crime,,,,,,,,,,,

,,Violent crime,,,,,,Property crime,,,,,

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,
2001,   5386079,      42088,         446,       1449,,      13525,      26668,     219512,      41553,     145934,      32025 
2002,   5450525,      42015,         513,       1370,,      13417,      26715,     217105,      39765,     143320,      34020 
2003,   5512310,      38778,         525,       1358,,      13302,      23593,     209418,      38641,     134372,      36405 
2004,   5561332,      38961,         521,       1317,,      12772,      24351,     202474,      36704,     129888,      35882 
2005,   5589599,      39369,         552,       1266,,      14378,      23173,     198483,      35922,     128491,      34070 
2006,   5615727,      38111,         546,       1178,,      14376,      22011,     195484,      37459,     127502,      30523 
2007,   5618344,      36063,         554,       1179,,      13258,      21072,     192796,      37095,     127308,      28393 
2008,   5633597,      35393,         493,       1127,,      13203,      20570,     198165,      38849,     133983,      25333 
2009,   5699478,      33625,         440,       1156,,      12007,      20022,     182295,      36905,     125771,      19619 
2010,   5785681,      31607,         426,       1228,,      11054,      18899,     173309,      36704,     118578,      18027 
2011,   5839572,      28817,         399,       1200,,      10342,      16876,     166846,      35823,     114951,      16072 
2012,   5884868,      28086,         373,       1237,,      10173,      16303,     162309,      33803,     113550,      14956 
2013,   5938737,      28235,         384,       1179,       1679,      10048,      16124,     157918,      31950,     112551,      13417 
2014,   5976407,      26661,         365,       1144,       1619,       9544,      15133,     149859,      28012,     108745,      13102 

Estimated crime in Massachusetts

,,National or state crime,,,,,,,,,,,

,,Violent crime,,,,,,Property crime,,,,,

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,
2001,   6401164,      30585,         143,       1856,,       6476,      22110,     167079,      32430,     106821,      27828 
2002,   6421800,      31137,         173,       1777,,       7169,      22018,     167753,      33243,     107922,      26588 
2003,   6420357,      30377,         140,       1848,,       8011,      20378,     164543,      34963,     104069,      25511 
2004,   6407382,      29489,         171,       1794,,       7484,      20040,     158150,      34497,     101605,      22048 
2005,   6433367,      29644,         178,       1751,,       7837,      19878,     151727,      34728,      98079,      18920 
2006,   6437193,      32217,         188,       1771,,       8080,      22178,     153943,      35243,     100725,      17975 
2007,   6449755,      28487,         187,       1643,,       7021,      19636,     154743,      35767,     103925,      15051 
2008,   6497967,      30137,         166,       1751,,       7077,      21143,     155919,      36251,     106913,      12755 
2009,   6593587,      30503,         173,       1734,,       7467,      21129,     153178,      34515,     106799,      11864 
2010,   6555466,      30737,         214,       1784,,       6897,      21842,     154496,      37903,     105124,      11469 
2011,   6607003,      28232,         184,       1654,,       6768,      19626,     148829,      36403,     101644,      10782 
2012,   6645303,      27047,         121,       1650,,       6555,      18721,     143325,      34635,      99453,       9237 
2013,   6708874,      27264,         138,       1722,       2303,       6705,      18118,     137274,      30716,      97437,       9121 
2014,   6745408,      26399,         132,       1629,       2180,       6036,      18051,     125267,      24964,      92043,       8260 

Estimated crime in Michigan

,,National or state crime,,,,,,,,,,,

,,Violent crime,,,,,,Property crime,,,,,

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,
2001,  10006266,      55424,         672,       5264,,      12937,      36551,     352353,      72038,     226708,      53607 
2002,  10043221,      54306,         678,       5364,,      11847,      36417,     335060,      70970,     214367,      49723 
2003,  10082364,      51550,         612,       5470,,      11254,      34214,     330565,      68316,     208538,      53711 
2004,  10104206,      49737,         643,       5482,,      11336,      32276,     309805,      64233,     194988,      50584 
2005,  10100833,      55936,         629,       5199,,      13348,      36760,     312892,      70527,     194090,      48275 
2006,  10095643,      56981,         721,       5347,,      14229,      36684,     325594,      76313,     199183,      50098 
2007,  10071822,      53765,         661,       4592,,      13365,      35147,     308550,      75273,     191289,      41988 
2008,  10003422,      51512,         554,       4507,,      13246,      33205,     295100,      74787,     184558,      35755 
2009,   9969727,      49825,         623,       4524,,      12427,      32251,     284019,      76046,     178628,      29345 
2010,   9877143,      48693,         580,       4733,,      11522,      31858,     271501,      74345,     169748,      27408 
2011,   9876801,      43731,         617,       4344,,      10263,      28507,     251329,      69755,     156666,      24908 
2012,   9882519,      44962,         701,       4635,,      10423,      29203,     249249,      65560,     158609,      25080 
2013,   9898193,      44757,         625,       4506,       6785,      10093,      27254,     230135,      56256,     149794,      24085 
2014,   9909877,      42348,         535,       4049,       6273,       8021,      27519,     202547,      44184,     137206,      21157 

Estimated crime in Minnesota

,,National or state crime,,,,,,,,,,,

,,Violent crime,,,,,,Property crime,,,,,

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,
2001,   4984535,      13145,         119,       2236,,       3758,       7032,     165046,      25496,     124519,      15031 
2002,   5024791,      13428,         112,       2273,,       3937,       7106,     164026,      28034,     122150,      13842 
2003,   5064172,      13316,         127,       2092,,       3906,       7191,     157663,      27698,     116216,      13749 
2004,   5096546,      13751,         113,       2123,,       4070,       7445,     155019,      28048,     113453,      13518 
2005,   5126739,      15243,         115,       2258,,       4724,       8146,     158301,      29716,     114304,      14281 
2006,   5167101,      16042,         126,       1645,,       5441,       8830,     159276,      30306,     115693,      13277 
2007,   5197621,      15054,         116,       1873,,       4770,       8295,     158257,      29717,     115892,      12648 
2008,   5220393,      13853,         110,       1805,,       4179,       7759,     149517,      26558,     112764,      10195 
2009,   5266214,      12874,          74,       1789,,       3619,       7392,     139286,      25580,     105160,       8546 
2010,   5310658,      12515,          96,       1798,,       3388,       7233,     136431,      24415,     103429,       8587 
2011,   5347299,      12323,          75,       2113,,       3385,       6750,     136183,      25681,     102354,       8148 
2012,   5379646,      12419,          99,       1638,,       3475,       7207,     138152,      25378,     104316,       8458 
2013,   5422060,      12710,         114,       1453,       2014,       3674,       6908,     131193,      22713,     100514,       7966 
2014,   5457173,      12505,          88,       1452,       2001,       3687,       6729,     125377,      20773,      96237,       8367 

Estimated crime in Mississippi

,,National or state crime,,,,,,,,,,,

,,Violent crime,,,,,,Property crime,,,,,

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,
2001,   2859733,      10006,         282,       1147,,       3294,       5283,     109609,      29821,      70315,       9473 
2002,   2866733,       9858,         264,       1127,,       3356,       5111,     109584,      29593,      70468,       9523 
2003,   2882594,       9336,         267,       1079,,       3016,       4974,     106867,      29564,      68307,       8996 
2004,   2900768,       8568,         227,       1161,,       2503,       4677,     100980,      27661,      65440,       7879 
2005,   2908496,       8131,         214,       1147,,       2405,       4365,      95231,      26866,      60873,       7492 
2006,   2910540,       9076,         231,       1039,,       3259,       4547,      92853,      27117,      57406,       8330 
2007,   2918785,       8502,         202,       1033,,       2896,       4371,      90887,      27223,      56473,       7191 
2008,   2938618,       8942,         236,         958,,       3079,       4669,      85488,      25506,      53730,       6252 
2009,   2951996,       8451,         194,         991,,       2969,       4297,      87327,      29559,      52329,       5439 
2010,   2970072,       7999,         204,         931,,       2777,       4087,      88596,      30453,      52784,       5359 
2011,   2977457,       8009,         232,         863,,       2496,       4418,      89809,      30722,      54179,       4908 
2012,   2986450,       7769,         213,         819,,       2277,       4460,      83933,      28084,      51520,       4329 
2013,   2992206,       8303,         217,         726,       1024,       2413,       4649,      81548,      24969,      52192,       4387 
2014,   2994079,       8338,         258,         764,       1058,       2430,       4592,      87462,      24352,      58591,       4519 

Estimated crime in Missouri

,,National or state crime,,,,,,,,,,,

,,Violent crime,,,,,,Property crime,,,,,

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,
2001,   5637309,      30472,         372,       1383,,       7771,      20946,     238411,      42977,     167420,      28014 
2002,   5669544,      30557,         331,       1465,,       7024,      21737,     230520,      42721,     159921,      27878 
2003,   5719204,      28067,         289,       1400,,       6686,      19692,     233564,      41997,     161616,      29951 
2004,   5759532,      28226,         354,       1479,,       6630,      19763,     224629,      40472,     158264,      25893 
2005,   5797703,      30477,         402,       1625,,       7196,      21254,     227809,      42822,     159288,      25699 
2006,   5842713,      31897,         369,       1764,,       7597,      22167,     224007,      44734,     153874,      25399 
2007,   5878415,      32962,         367,       1785,,       7728,      23082,     225113,      44897,     156319,      23897 
2008,   5911605,      29701,         456,       1612,,       7395,      20238,     216522,      45763,     150002,      20757 
2009,   5987580,      29513,         387,       1606,,       7437,      20083,     201783,      43591,     140764,      17428 
2010,   5995715,      27440,         420,       1445,,       6185,      19390,     200858,      44197,     140526,      16135 
2011,   6008984,      26888,         366,       1469,,       6275,      18778,     199085,      44875,     138879,      15331 
2012,   6024522,      27189,         390,       1527,,       5782,      19490,     199813,      42510,     140971,      16332 
2013,   6044917,      26216,         369,       1679,       2305,       5486,      18056,     189655,      38797,     134514,      16344 
2014,   6063589,      26856,         403,       1706,       2379,       5592,      18482,     176237,      35258,     124622,      16357 

Estimated crime in Montana

,,National or state crime,,,,,,,,,,,

,,Violent crime,,,,,,Property crime,,,,,

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,
2001,     905382,       3187,          34,         188,,         230,       2735,      30175,       3670,      24684,       1821 
2002,     910372,       3197,          16,         237,,         283,       2661,      28751,       3289,      23679,       1783 
2003,     918157,       3351,          30,         246,,         298,       2777,      28428,       3722,      22800,       1906 
2004,     926920,       2723,          30,         273,,         233,       2187,      27215,       3515,      22082,       1618 
2005,     934737,       2634,          18,         301,,         177,       2138,      29407,       3642,      23794,       1971 
2006,     944632,       3564,          33,         348,,         233,       2950,      26986,       3380,      21659,       1947 
2007,     957861,       3638,          27,         363,,         233,       3015,      27837,       3476,      22315,       2046 
2008,     967440,       3013,          40,         358,,         204,       2411,      26300,       3689,      20834,       1777 
2009,     974989,       2798,          32,         357,,         228,       2181,      24826,       3686,      19528,       1612 
2010,     990958,       2733,          25,         332,,         154,       2222,      25409,       3692,      20166,       1551 
2011,     997667,       2755,          29,         366,,         171,       2189,      23885,       3347,      19089,       1449 
2012,   1005494,       2803,          29,         392,,         202,       2180,      26102,       3920,      20484,       1698 
2013,   1014864,       2924,          23,         382,         467,         217,       2217,      26195,       4122,      20192,       1881 
2014,   1023579,       3313,          37,         430,         541,         203,       2532,      25312,       3595,      19674,       2043 

Estimated crime in Nebraska

,,National or state crime,,,,,,,,,,,

,,Violent crime,,,,,,Property crime,,,,,

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,
2001,   1720039,       5214,          43,         431,,       1128,       3612,      68963,       9760,      52713,       6490 
2002,   1727564,       5428,          48,         464,,       1359,       3557,      68178,      10329,      51440,       6409 
2003,   1737475,       5105,          56,         504,,       1165,       3380,      65189,      10133,      48924,       6132 
2004,   1747704,       5393,          40,         620,,       1138,       3595,      61512,       9826,      46399,       5287 
2005,   1758163,       5052,          44,         581,,       1040,       3387,      60348,       9408,      45359,       5581 
2006,   1768331,       5197,          51,         577,,       1136,       3433,      59411,       9535,      44710,       5166 
2007,   1774571,       5524,          71,         550,,       1115,       3788,      55765,       9035,      41484,       5246 
2008,   1783432,       5570,          69,         601,,       1297,       3603,      51350,       8731,      38394,       4225 
2009,   1796619,       5199,          41,         617,,       1220,       3321,      49731,       8726,      37496,       3509 
2010,   1830141,       5093,          54,         674,,       1020,       3345,      48827,       8318,      36896,       3613 
2011,   1842234,       4672,          68,         699,,         993,       2912,      50894,       8725,      38060,       4109 
2012,   1855350,       4802,          52,         710,,       1128,       2912,      51203,       8745,      38301,       4157 
2013,   1868969,       4949,          56,         621,         847,       1035,       3011,      49197,       8945,      35791,       4461 
2014,   1881503,       5275,          54,         620,         862,       1043,       3316,      47479,       7950,      35074,       4455 

Estimated crime in Nevada

,,National or state crime,,,,,,,,,,,

,,Violent crime,,,,,,Property crime,,,,,

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,
2001,   2097722,      12359,         180,         883,,       4932,       6364,      77486,      17711,      45073,      14702 
2002,   2167455,      13856,         181,         928,,       5118,       7629,      83896,      18951,      47459,      17486 
2003,   2242207,      13813,         197,         871,,       5225,       7520,      96128,      21958,      53321,      20849 
2004,   2332898,      14379,         172,         954,,       4905,       8348,      98215,      23142,      52438,      22635 
2005,   2412301,      14654,         206,       1016,,       4702,       8730,     102424,      23481,      52012,      26931 
2006,   2495529,      18687,         226,       1092,,       7038,      10331,     102338,      24902,      50429,      27007 
2007,   2565382,      19365,         193,       1096,,       6938,      11138,      97118,      24911,      49844,      22363 
2008,   2600167,      18973,         165,       1106,,       6486,      11216,      90006,      24254,      49814,      15938 
2009,   2643085,      18639,         156,       1024,,       6028,      11431,      80976,      22115,      46463,      12398 
2010,   2704283,      17929,         158,         965,,       5298,      11508,      75004,      22286,      42533,      10185 
2011,   2720028,      15452,         139,         913,,       4308,      10092,      70075,      20342,      40156,       9577 
2012,   2754354,      16763,         124,         931,,       4918,      10790,      77510,      22120,      45372,      10018 
2013,   2791494,      16888,         163,       1090,       1482,       5183,      10060,      79177,      23047,      46132,       9998 
2014,   2839099,      18045,         170,         995,       1357,       5954,      10564,      74538,      21927,      42426,      10185 

Estimated crime in New Hampshire

,,National or state crime,,,,,,,,,,,

,,Violent crime,,,,,,Property crime,,,,,

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,
2001,   1259359,       2144,          17,         458,,         445,       1224,      27089,       4889,      20060,       2140 
2002,   1274405,       2056,          12,         446,,         413,       1185,      26250,       4838,      19468,       1944 
2003,   1288705,       1937,          17,         438,,         480,       1002,      26456,       4589,      19934,       1933 
2004,   1299169,       2202,          17,         466,,         500,       1219,      26658,       4979,      19723,       1956 
2005,   1306819,       1761,          19,         406,,         365,         971,      24031,       4192,      18493,       1346 
2006,   1314895,       1785,          13,         295,,         435,       1042,      26060,       4395,      20179,       1486 
2007,   1315828,       1896,          12,         357,,         451,       1076,      26394,       5074,      19909,       1411 
2008,   1315809,       2054,          14,         385,,         421,       1234,      28387,       4266,      22714,       1407 
2009,   1324575,       2125,          11,         399,,         454,       1261,      28790,       4915,      22748,       1127 
2010,   1316807,       2204,          13,         411,,         450,       1330,      29230,       5444,      22789,         997 
2011,   1317807,       2864,          16,         581,,         509,       1758,      32756,       6244,      25398,       1114 
2012,   1321617,       2841,          15,         486,,         471,       1869,      32074,       5988,      25024,       1062 
2013,   1322616,       2952,          21,         522,         778,         647,       1506,      29278,       4979,      23355,         944 
2014,   1326813,       2602,          12,         458,         594,         537,       1459,      26041,       4162,      21022,         857 

Estimated crime in New Jersey

,,National or state crime,,,,,,,,,,,

,,Violent crime,,,,,,Property crime,,,,,

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,
2001,   8511116,      33094,         336,       1278,,      14110,      17370,     240551,      46812,     156031,      37708 
2002,   8575252,      32252,         339,       1365,,      13955,      16593,     227715,      43899,     148061,      35755 
2003,   8642412,      31488,         406,       1288,,      13342,      16452,     220350,      43457,     142287,      34606 
2004,   8685166,      30943,         392,       1331,,      13076,      16144,     211313,      41030,     139977,      30306 
2005,   8703150,      30919,         417,       1208,,      13215,      16079,     203391,      38980,     136728,      27683 
2006,   8724560,      30550,         427,       1201,,      13360,      15562,     198820,      39384,     134687,      24749 
2007,   8685920,      28544,         381,       1032,,      12567,      14564,     192338,      37234,     133145,      21959 
2008,   8682661,      28351,         376,       1122,,      12701,      14152,     199127,      40402,     138545,      20180 
2009,   8707739,      27113,         319,       1041,,      11639,      14114,     180752,      36945,     128303,      15504 
2010,   8799593,      27055,         371,         981,,      11818,      13885,     183042,      38732,     128754,      15556 
2011,   8834773,      27203,         380,       1006,,      12209,      13608,     189719,      43238,     129066,      17415 
2012,   8867749,      25727,         388,       1035,,      11385,      12919,     181481,      42338,     122662,      16481 
2013,   8911502,      25748,         404,         861,       1189,      12084,      12071,     167634,      35883,     118005,      13746 
2014,   8938175,      23346,         349,         953,       1274,      10498,      11225,     154993,      31710,     111578,      11705 

Estimated crime in New Mexico

,,National or state crime,,,,,,,,,,,

,,Violent crime,,,,,,Property crime,,,,,

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,
2001,   1830935,      14288,          99,         850,,       2695,      10644,      83095,      19552,      56406,       7137 
2002,   1852044,      13719,         152,       1027,,       2206,      10334,      80477,      19634,      53406,       7437 
2003,   1878562,      12535,         116,         940,,       1937,       9542,      76816,      18997,      50595,       7224 
2004,   1903006,      13081,         169,       1039,,       2062,       9811,      79895,      19924,      52069,       7902 
2005,   1925985,      12448,         144,       1041,,       1893,       9370,      79575,      20939,      50707,       7929 
2006,   1954599,      12797,         134,       1073,,       2095,       9495,      76000,      20906,      45864,       9230 
2007,   1969915,      13311,         183,       1028,,       2323,       9777,      75168,      20823,      45442,       8903 
2008,   1984356,      12967,         161,       1118,,       2151,       9537,      75718,      20706,      46995,       8017 
2009,   2009671,      12709,         198,       1069,,       1932,       9510,      74639,      21955,      46182,       6502 
2010,   2065913,      12147,         140,         959,,       1616,       9432,      70776,      21023,      44503,       5250 
2011,   2078674,      11904,         158,         856,,       1720,       9170,      73549,      21419,      46730,       5400 
2012,   2083540,      11660,         116,         957,,       1847,       8740,      75094,      21384,      48247,       5463 
2013,   2086895,      12990,         123,       1135,       1565,       1832,       9470,      78958,      21828,      51146,       5984 
2014,   2085572,      12459,         101,       1071,       1475,       2086,       8797,      73877,      18505,      49082,       6290 

Estimated crime in New York

,,National or state crime,,,,,,,,,,,

,,Violent crime,,,,,,Property crime,,,,,

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,
2001,  19084350,      98022,         960,       3546,,      36555,      56961,     458003,      80400,     329316,      48287 
2002,  19134293,      95030,         909,       3885,,      36653,      53583,     442091,      76700,     318025,      47366 
2003,  19212425,      89486,         934,       3775,,      35790,      48987,     432079,      75453,     311422,      45204 
2004,  19280727,      84914,         889,       3608,,      33506,      46911,     422734,      70696,     311036,      41002 
2005,  19315721,      85839,         874,       3636,,      35179,      46150,     405990,      68034,     302220,      35736 
2006,  19306183,      84016,         922,       3168,,      34459,      45467,     398577,      68617,     297827,      32133 
2007,  19297729,      79962,         805,       2928,,      31085,      45144,     383624,      64914,     290681,      28029 
2008,  19490297,      77546,         836,       2798,,      31787,      42125,     388599,      65544,     297962,      25093 
2009,  19541453,      75110,         781,       2582,,      28141,      43606,     377537,      62769,     292897,      21871 
2010,  19395206,      76492,         868,       2797,,      28630,      44197,     379710,      65839,     293232,      20639 
2011,  19501616,      77463,         769,       2751,,      28405,      45538,     371837,      65227,     287361,      19249 
2012,  19576125,      79535,         683,       2837,,      28633,      47382,     375268,      64389,     293562,      17317 
2013,  19695680,      77563,         644,       2575,       3548,      27241,      46130,     358603,      56444,     286676,      15483 
2014,  19746227,      75398,         617,       3918,       5433,      24045,      45303,     339282,      50781,     272765,      15736 

Estimated crime in North Carolina

,,National or state crime,,,,,,,,,,,

,,Violent crime,,,,,,Property crime,,,,,

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,
2001,   8206105,      40465,         505,       2083,,      13304,      24573,     363777,     101889,     237241,      24647 
2002,   8305820,      39118,         548,       2196,,      12205,      24169,     353708,      99535,     229307,      24866 
2003,   8421190,      38243,         506,       2139,,      12229,      23369,     359660,     100687,     232081,      26892 
2004,   8540468,      38244,         532,       2339,,      11782,      23591,     355328,     101193,     227147,      26988 
2005,   8672459,      40650,         585,       2302,,      12635,      25128,     353855,     104298,     221091,      28466 
2006,   8856505,      42088,         539,       2495,,      13468,      25586,     364549,     107333,     227114,      30102 
2007,   9061032,      42231,         584,       2386,,      13534,      25727,     369893,     108700,     233241,      27952 
2008,   9222414,      43125,         599,       2296,,      14323,      25907,     372763,     111556,     234480,      26727 
2009,   9380884,      37946,         489,       2306,,      11825,      23326,     343707,     107830,     215923,      19954 
2010,   9560234,      34679,         474,       2002,,       9620,      22583,     329202,     102826,     208057,      18319 
2011,   9651103,      33421,         498,       1959,,       9448,      21516,     337806,     105534,     215453,      16819 
2012,   9748364,      34464,         479,       1984,,       9392,      22609,     328594,      99323,     213151,      16120 
2013,   9848917,      33587,         463,       1790,       2524,       9275,      21325,     305631,      90182,     201043,      14406 
2014,   9943964,      32767,         510,       1740,       2420,       8416,      21421,     285697,      79373,     192694,      13630 

Estimated crime in North Dakota

,,National or state crime,,,,,,,,,,,

,,Violent crime,,,,,,Property crime,,,,,

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,
2001,     636550,         505,           7,         164,,          60,         274,      14834,       2165,      11583,       1086 
2002,     633911,         496,           5,         163,,          58,         270,      14762,       2243,      11501,       1018 
2003,     633400,         508,           9,         160,,          53,         286,      13364,       1959,      10327,       1078 
2004,     636308,         558,           8,         177,,          43,         330,      12493,       2040,       9516,         937 
2005,     634605,         706,          12,         180,,          54,         460,      12848,       2043,       9732,       1073 
2006,     635867,       1255,          14,         241,,          75,         925,      13359,       2601,       9672,       1086 
2007,     639715,       1343,          17,         252,,          75,         999,      12796,       2314,       9500,         982 
2008,     641481,       1441,          11,         331,,          73,       1026,      13029,       2336,       9782,         911 
2009,     646844,       1723,          12,         296,,         107,       1308,      12813,       2426,       9474,         913 
2010,     674629,       1548,          10,         245,,          90,       1203,      12010,       2000,       9137,         873 
2011,     684740,       1699,          24,         266,,          91,       1318,      13334,       2458,       9891,         985 
2012,     701345,       1723,          25,         279,,         127,       1292,      14297,       2429,      10687,       1181 
2013,     723857,       1979,          16,         288,         355,         161,       1447,      15356,       2979,      10942,       1435 
2014,     739482,       1960,          22,         276,         358,         173,       1407,      15605,       2707,      11384,       1514 

Estimated crime in Ohio

,,National or state crime,,,,,,,,,,,

,,Violent crime,,,,,,Property crime,,,,,

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,
2001,  11389785,      40023,         452,       4466,,      17199,      17906,     435115,      96910,     295976,      42229 
2002,  11408699,      40128,         526,       4809,,      17871,      16922,     428976,      99164,     287045,      42767 
2003,  11437680,      38185,         526,       4660,,      16895,      16104,     417483,      95083,     281383,      41017 
2004,  11450143,      38787,         506,       4744,,      17429,      16108,     419337,      96518,     282168,      40651 
2005,  11470685,      40162,         590,       4671,,      18673,      16228,     420705,     100183,     279051,      41471 
2006,  11478006,      41491,         560,       4770,,      19418,      16743,     423334,     105639,     279718,      37977 
2007,  11466917,      40759,         529,       4661,,      18351,      17218,     397681,      99049,     264677,      33955 
2008,  11485910,      40436,         547,       4531,,      18706,      16652,     391667,     102428,     260788,      28451 
2009,  11542645,      38305,         527,       4119,,      17670,      15989,     376446,     104009,     249777,      22660 
2010,  11537968,      36306,         479,       3730,,      16486,      15611,     376836,     107125,     248581,      21130 
2011,  11541007,      35218,         500,       3679,,      15991,      15048,     380572,     112901,     246744,      20927 
2012,  11553031,      34827,         478,       3813,,      15396,      15140,     370435,     105312,     245372,      19751 
2013,  11572005,      33722,         478,       3594,       4391,      14483,      14370,     338414,      91090,     227799,      19525 
2014,  11594163,      33030,         464,       4097,       5042,      12753,      14771,     324528,      78845,     227668,      18015 

Estimated crime in Oklahoma

,,National or state crime,,,,,,,,,,,

,,Violent crime,,,,,,Property crime,,,,,

